tourney_name,surface,draw_size,tourney_date,seed,name,hand,ht,age,rank,rank_points,score,best_of,round,minutes,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,result
Newport,Grass,32,20160711,3,Gilles Muller,L,193,33.17453799,39,1125,2-6 6-1 6-2,3,QF,89,16,6,80,49,38,15,12,8,10,W
Newport,Grass,32,20160711,4,Marcos Baghdatis,R,183,31.06639288,43,1005,6-2 7-5,3,QF,80,2,4,65,34,22,13,10,6,9,W
Newport,Grass,32,20160711,2,Ivo Karlovic,R,208,37.36618754,38,1135,6-3 6-4,3,QF,61,16,4,53,38,32,9,10,0,0,W
Newport,Grass,32,20160711,1,Steve Johnson,R,188,26.54620123,25,1520,6-1 6-4,3,R16,59,6,3,59,34,27,14,9,3,3,W
Newport,Grass,32,20160711,8,Donald Young,L,183,26.96783025,61,792,6-0 6-4,3,R16,66,2,2,38,23,19,11,8,1,2,W
Newport,Grass,32,20160711,3,Gilles Muller,L,193,33.17453799,39,1125,7-6(7) 6-4,3,R16,91,11,2,61,39,33,12,11,0,2,W
Newport,Grass,32,20160711,6,Adrian Mannarino,L,183,28.03285421,55,880,7-6(6) 6-3,3,R16,92,2,4,65,41,31,14,11,0,2,W
Newport,Grass,32,20160711,7,Dudi Sela,R,175,31.26899384,65,781,6-3 6-4,3,R16,72,3,7,61,32,26,18,10,7,7,W
Newport,Grass,32,20160711,4,Marcos Baghdatis,R,183,31.06639288,43,1005,6-4 6-3,3,R16,65,6,2,44,21,19,17,9,0,0,W
Newport,Grass,32,20160711,,Marco Chiudinelli,R,185,34.83367556,136,418,1-6 6-3 6-3,3,R16,109,1,0,76,46,32,16,12,1,4,W
Newport,Grass,32,20160711,2,Ivo Karlovic,R,208,37.36618754,38,1135,3-6 7-6(5) 6-4,3,R16,112,20,7,92,53,45,21,15,3,4,W
Newport,Grass,32,20160711,,Yuichi Sugita,R,,27.8110883,107,581,4-6 6-3 6-2,3,R32,82,5,3,74,47,37,16,13,1,2,W
Newport,Grass,32,20160711,,Stefan Kozlov,R,,18.43942505,169,317,6-1 6-2,3,R32,56,7,3,50,26,20,15,8,1,1,W
Newport,Grass,32,20160711,8,Donald Young,L,183,26.96783025,61,792,6-1 6-3,3,R32,56,5,3,47,23,21,14,8,2,2,W
Newport,Grass,32,20160711,,Victor Estrella,R,173,35.93976728,75,717,7-6(3) 6-3,3,R32,71,4,3,80,61,47,9,11,6,6,W
Newport,Grass,32,20160711,,Samuel Groth,R,,28.72826831,134,418,7-6(2) 6-4,3,R32,89,23,8,69,34,29,20,11,2,3,W
Newport,Grass,32,20160711,6,Adrian Mannarino,L,183,28.03285421,55,880,6-7(3) 7-6(5) 7-6(4),3,R32,155,9,7,121,76,59,20,18,4,7,W
Newport,Grass,32,20160711,7,Dudi Sela,R,175,31.26899384,65,781,6-3 6-2,3,R32,53,5,1,43,22,19,11,8,1,2,W
Newport,Grass,32,20160711,,Rajeev Ram,R,193,32.31485284,69,753,6-2 6-3,3,R32,65,2,5,58,28,25,14,9,2,3,W
Newport,Grass,32,20160711,,Brian Baker,R,190,31.19780972,546,60,6-2 3-6 6-2,3,R32,103,7,6,77,47,35,17,12,5,6,W
Newport,Grass,32,20160711,,Marco Chiudinelli,R,185,34.83367556,136,418,6-4 7-6(6),3,R32,95,4,1,64,44,38,13,11,1,1,W
Newport,Grass,32,20160711,,John Patrick Smith,L,,26.60095825,173,311,6-4 6-4,3,R32,69,4,1,74,57,41,9,10,12,12,W
Newport,Grass,32,20160711,,Frank Dancevic,R,185,31.78918549,254,201,6-4 6-4,3,R32,62,5,3,55,33,27,15,10,0,0,W
Gstaad,Clay,32,20160718,1,Feliciano Lopez,L,188,34.82546201,21,1675,6-4 7-5,3,F,77,8,1,56,29,25,17,11,0,1,W
Gstaad,Clay,32,20160718,1,Feliciano Lopez,L,188,34.82546201,21,1675,4-6 6-3 6-3,3,SF,90,9,1,82,50,39,19,14,0,1,W
Gstaad,Clay,32,20160718,,Robin Haase,R,190,29.28405202,95,615,7-6(5) 7-6(2),3,SF,103,13,1,88,50,42,18,12,4,5,W
Gstaad,Clay,32,20160718,1,Feliciano Lopez,L,188,34.82546201,21,1675,6-4 7-6(2),3,QF,106,6,0,71,40,36,19,11,5,5,W
Gstaad,Clay,32,20160718,,Dustin Brown,R,196,31.60848734,99,603,6-4 6-4,3,QF,72,6,6,74,49,36,14,10,8,8,W
Gstaad,Clay,32,20160718,8,Paul Henri Mathieu,R,185,34.51334702,60,854,4-6 6-3 6-4,3,QF,134,5,4,114,59,39,32,15,5,7,W
Gstaad,Clay,32,20160718,,Robin Haase,R,190,29.28405202,95,615,7-6(2) 7-5,3,QF,75,6,0,55,33,33,19,12,0,0,W
Gstaad,Clay,32,20160718,1,Feliciano Lopez,L,188,34.82546201,21,1675,7-6(4) 6-4,3,R16,101,9,2,62,40,35,13,11,1,2,W
Gstaad,Clay,32,20160718,,Elias Ymer,R,,20.27104723,157,357,2-6 7-6(5) 7-5,3,R16,148,7,6,128,85,54,24,16,6,10,W
Gstaad,Clay,32,20160718,,Dustin Brown,R,196,31.60848734,99,603,2-6 7-6(4) 6-1,3,R16,90,5,5,95,62,46,13,14,8,12,W
Gstaad,Clay,32,20160718,7,Mikhail Youzhny,R,183,34.06433949,66,788,7-5 5-7 6-3,3,R16,127,7,6,97,61,46,18,17,3,6,W
Gstaad,Clay,32,20160718,8,Paul Henri Mathieu,R,185,34.51334702,60,854,6-1 6-4,3,R16,60,7,4,53,36,32,5,9,3,4,W
Gstaad,Clay,32,20160718,3,Albert Ramos,L,188,28.50102669,31,1360,6-4 6-2,3,R16,70,3,0,50,29,23,13,9,2,3,W
Gstaad,Clay,32,20160718,,Robin Haase,R,190,29.28405202,95,615,7-6(5) 6-4,3,R16,96,13,2,78,56,45,9,11,6,7,W
Gstaad,Clay,32,20160718,,Thiago Monteiro,L,,22.13278576,110,546,6-2 6-4,3,R16,90,1,2,69,45,28,14,9,7,9,W
Gstaad,Clay,32,20160718,,Jan Mertl,R,190,34.53798768,306,158,6-4 6-7(5) 6-2,3,R32,133,9,5,93,62,46,11,15,2,6,W
Gstaad,Clay,32,20160718,,Elias Ymer,R,,20.27104723,157,357,2-6 7-6(7) 7-5,3,R32,120,9,5,94,53,42,22,16,0,3,W
Gstaad,Clay,32,20160718,,Konstantin Kravchuk,R,190,31.39767283,105,585,6-7(5) 7-6(4) 7-6(7),3,R32,176,12,3,150,95,73,26,18,12,13,W
Gstaad,Clay,32,20160718,,Dustin Brown,R,196,31.60848734,99,603,6-2 7-5,3,R32,61,6,4,56,40,34,8,10,0,0,W
Gstaad,Clay,32,20160718,,Mirza Basic,R,,25.01848049,139,418,4-2 RET,3,R32,25,2,1,17,8,7,6,3,0,0,W
Gstaad,Clay,32,20160718,7,Mikhail Youzhny,R,183,34.06433949,66,788,6-3 6-2,3,R32,72,1,3,46,23,19,15,8,3,3,W
Gstaad,Clay,32,20160718,8,Paul Henri Mathieu,R,185,34.51334702,60,854,7-5 6-1,3,R32,67,9,2,51,32,27,9,10,0,1,W
Gstaad,Clay,32,20160718,,Henri Laaksonen,R,,24.29842574,165,331,3-6 6-1 7-6(5),3,R32,128,10,4,111,66,48,22,14,5,7,W
Gstaad,Clay,32,20160718,,Tristan Lamasine,R,,23.37029432,182,296,6-4 6-2,3,R32,65,6,1,48,34,26,9,9,0,1,W
Gstaad,Clay,32,20160718,,Horacio Zeballos,L,188,31.22518823,73,726,6-4 6-2,3,R32,83,8,2,64,44,33,8,9,9,10,W
Gstaad,Clay,32,20160718,,Robin Haase,R,190,29.28405202,95,615,6-7(4) 6-3 6-1,3,R32,109,9,2,83,52,41,19,14,1,1,W
Gstaad,Clay,32,20160718,,Thiago Monteiro,L,,22.13278576,110,546,6-3 7-5,3,R32,81,3,1,52,39,31,9,10,0,0,W
Kitzbuhel,Clay,32,20160718,4,Paolo Lorenzi,R,183,34.59000684,48,940,6-3 6-4,3,F,83,4,3,50,19,15,16,9,0,2,W
Kitzbuhel,Clay,32,20160718,4,Paolo Lorenzi,R,183,34.59000684,48,940,7-6(4) 7-6(13),3,SF,172,4,2,92,45,37,29,12,4,5,W
Kitzbuhel,Clay,32,20160718,,Nikoloz Basilashvili,R,,24.39972621,123,481,6-3 6-1,3,SF,64,2,3,64,41,30,11,8,2,2,W
Kitzbuhel,Clay,32,20160718,,Gerald Melzer,L,,26.01505818,107,575,3-6 6-3 6-1,3,QF,103,5,3,82,61,38,10,13,4,7,W
Kitzbuhel,Clay,32,20160718,4,Paolo Lorenzi,R,183,34.59000684,48,940,6-2 6-7(5) 7-5,3,QF,188,10,4,133,66,44,32,16,10,15,W
Kitzbuhel,Clay,32,20160718,,Nikoloz Basilashvili,R,,24.39972621,123,481,5-7 7-6(2) 6-3,3,QF,116,4,3,99,72,53,16,16,0,2,W
Kitzbuhel,Clay,32,20160718,6,Dusan Lajovic,R,180,26.05065024,83,691,6-3 6-2,3,QF,70,1,1,58,38,23,16,9,1,1,W
Kitzbuhel,Clay,32,20160718,,Jurgen Melzer,L,183,35.15674196,421,98,6-3 7-5,3,R16,77,4,2,74,57,40,10,11,3,3,W
Kitzbuhel,Clay,32,20160718,,Gerald Melzer,L,,26.01505818,107,575,6-3 6-1,3,R16,74,3,2,55,42,32,8,8,5,5,W
Kitzbuhel,Clay,32,20160718,4,Paolo Lorenzi,R,183,34.59000684,48,940,6-2 6-2,3,R16,77,3,1,52,26,20,15,8,1,1,W
Kitzbuhel,Clay,32,20160718,8,Jan Lennard Struff,R,,26.23134839,86,661,7-5 7-5,3,R16,90,4,6,62,26,21,23,12,3,5,W
Kitzbuhel,Clay,32,20160718,,Nikoloz Basilashvili,R,,24.39972621,123,481,6-4 4-6 6-2,3,R16,100,1,2,89,56,39,16,14,6,10,W
Kitzbuhel,Clay,32,20160718,,Adam Pavlasek,R,,21.77686516,116,511,6-2 6-4,3,R16,62,6,2,57,32,24,14,9,3,4,W
Kitzbuhel,Clay,32,20160718,6,Dusan Lajovic,R,180,26.05065024,83,691,6-4 6-4,3,R16,74,4,2,62,43,34,11,10,4,4,W
Kitzbuhel,Clay,32,20160718,,Karen Khachanov,R,,20.15879535,104,592,6-4 6-4,3,R16,81,3,5,65,33,25,13,10,7,10,W
Kitzbuhel,Clay,32,20160718,,Jurgen Melzer,L,183,35.15674196,421,98,6-4 7-6(4),3,R32,100,4,2,76,53,34,13,11,6,9,W
Kitzbuhel,Clay,32,20160718,,Gerald Melzer,L,,26.01505818,107,575,5-7 7-5 6-4,3,R32,135,4,2,89,62,47,19,17,1,2,W
Kitzbuhel,Clay,32,20160718,,Daniel Gimeno Traver,R,185,30.94592745,131,454,6-4 6-4,3,R32,75,3,4,55,34,28,9,10,1,3,W
Kitzbuhel,Clay,32,20160718,,Roberto Carballes Baena,R,,23.321013,103,592,6-0 6-2,3,R32,58,5,1,45,30,24,7,7,2,2,W
Kitzbuhel,Clay,32,20160718,,Daniel Munoz De La Nava,L,,34.46680356,138,423,6-3 6-3,3,R32,73,5,3,54,32,27,11,9,1,1,W
Kitzbuhel,Clay,32,20160718,8,Jan Lennard Struff,R,,26.23134839,86,661,6-2 6-2,3,R32,52,3,4,46,26,22,13,8,5,5,W
Kitzbuhel,Clay,32,20160718,,Nikoloz Basilashvili,R,,24.39972621,123,481,6-4 7-6(4),3,R32,92,3,3,74,51,36,13,11,4,6,W
Kitzbuhel,Clay,32,20160718,,Igor Sijsling,R,190,28.91718001,115,523,7-5 6-2,3,R32,72,2,0,66,37,26,17,10,0,1,W
Kitzbuhel,Clay,32,20160718,,Adam Pavlasek,R,,21.77686516,116,511,6-3 6-4,3,R32,78,3,4,64,30,25,20,10,3,3,W
Kitzbuhel,Clay,32,20160718,6,Dusan Lajovic,R,180,26.05065024,83,691,7-6(7) 6-1,3,R32,70,5,0,55,41,37,9,10,0,0,W
Kitzbuhel,Clay,32,20160718,,Mischa Zverev,L,190,28.90622861,146,398,7-6(5) 7-6(5),3,R32,99,7,3,91,52,32,23,12,6,8,W
